gene,lfc,fdr
Phpt1,0.014459882959337145,0.7800552389962473
Pdcd10,-0.003755545817831718,0.7812518333417334
Cul3,0.019168011352810127,0.7813400366457964
Pclo,0.028899252830829558,0.7813400366457964
Prkar2a,-0.017848365495402835,0.7813400366457964
S100a6,-0.014224441552977696,0.7813400366457964
Snx27,0.019742133150809332,0.7813400366457964
Tmem199,-0.008731588855100086,0.7813400366457964
Ntrk2,-0.022940565628417342,0.7816207425639369
Dnm1l,0.024005325999511995,0.7824603648103319
Etfa,0.018630134792270492,0.7825998775793948
Rer1,0.0062459900788033595,0.7832485734862455
5031439G07Rik,-0.017916862255142912,0.7849162922755913
Fat3,0.007458496740996273,0.7849162922755913
Slc25a18,-0.016203185158929587,0.7849162922755913
Yars,-0.018157885404194635,0.7849162922755913
Hid1,-0.010548903748382632,0.7852298615678716
Psmc3,0.01232076775662827,0.7852298615678716
Ap2a2,-0.008441375402581885,0.7853701065650041
Agbl5,0.018958247679567303,0.7854354225649822
Pts,0.007707841576441221,0.7855385913661377
Kars,0.02120535238893606,0.7873737222781095
Minos1,0.0321952432872874,0.7873737222781095
Sparcl1,-0.027958286374527797,0.787418436818605
Fip1l1,0.022544802192900948,0.7876899874526729
Tbcc,-0.00977327516399755,0.7884106218648264
Capza1,-0.014556031587322216,0.7885016045267769
Prpf19,-0.01815482376505817,0.7885016045267769
Zfand6,-0.0029499455543644526,0.7888690204330137
Sbno1,-0.008527178395787205,0.7888998356318856
Sfxn1,-0.022684172329668295,0.7888998356318856
Mtf1,-0.017532683752610245,0.7889146118126462
Pfdn4,-0.02583301287994394,0.7889146118126462
Npas3,-0.012367551776381602,0.7901611979204315
Tppp,0.002388258799416232,0.790747594924947
Cand1,-0.013262861196038173,0.7908299534794313
Srp14,0.044484177882983755,0.7923871161859768
Rbx1,-0.028504216013562678,0.7925598822212496
Rab14,0.00594922796649433,0.7927755697528045
Rasgrf2,0.0073028969330262705,0.7927755697528045
Rpl28,-0.03222579503527223,0.7927755697528045
Lsm4,-0.006172509903622281,0.7933818770871836
Gabarapl1,0.029354308099056148,0.7944508229973065
Lrrfip2,0.004023382655276325,0.7945207630061316
Chn1,0.019908063890538452,0.7949820351853741
Eif3j1,0.005564915309812762,0.7949820351853741
Cdc37l1,-0.010804089431678654,0.7960203660239702
1110065P20Rik,0.01273476702082059,0.7967024499470248
Ndel1,-0.018055724466215423,0.7967024499470248
Rab21,-0.015783432983780044,0.7967024499470248
Usf2,0.001757436375731114,0.7967024499470248
Dnajc30,0.008226785970880682,0.7967499841132001
Ilf3,-0.002000148389470352,0.7967499841132001
Derl1,-0.0015955737169046913,0.797802254662965
Rbbp4,-0.01932233082509721,0.7980133753223758
4833439L19Rik,0.010646362005714477,0.7991691517797204
Kif1b,0.01803894055480537,0.7991691517797204
Nkiras1,-9.965712961111928e-4,0.7991691517797204
Paqr8,-0.016398555141324933,0.7991691517797204
Kdelr1,0.004813735890189991,0.7996047975951904
Nucks1,-0.026452455070534953,0.7996047975951904
Glrx5,0.0293951867841572,0.7996716399872097
Rph3a,0.0018990762803679506,0.7996716399872097
Zc3h13,1.740951825481285e-4,0.7999582884420928
Gabrb3,-0.014961794716966292,0.8006765448443351
Mgrn1,0.011920094507116646,0.8006765448443351
Ccdc38,0.021961125230146816,0.8007671063037036
Fis1,-0.005542588744900545,0.8007671063037036
Sgta,0.005026553942113765,0.8007671063037036
Evi5,0.01706274055384882,0.8013211159430482
Gabarap,-0.033130297807410614,0.8013211159430482
Nudt16l1,-0.011279077502628077,0.8013211159430482
Ap3d1,-0.01039585534724996,0.8020854690589592
Cggbp1,-0.016291224752918027,0.8021049734338962
Mbnl1,0.017684464470942296,0.8021049734338962
Terf2ip,0.008825091820987674,0.8021049734338962
Cct4,-0.02441258418128689,0.8021610119089452
Cdc25c,0.024819117159404713,0.8021610119089452
Dnaja2,0.0029800223855243058,0.8021610119089452
Eif4b,-0.0182745924571677,0.8021610119089452
Large1,0.014375736656186855,0.8021610119089452
Mapkap1,0.02704742203474947,0.8021610119089452
Rhoa,-0.018151977092151383,0.8021610119089452
Ppp3ca,0.03162234030207234,0.8022431730297844
Clptm1,0.023748986332947475,0.802642657650797
Ilf2,0.008265753583726942,0.8027085614593424
Lamtor3,-0.016742077884959378,0.8027085614593424
Nufip2,0.015469920245739496,0.8027085614593424
Zmat2,-0.03487845546854329,0.8027085614593424
Frmd4a,9.825260347778308e-4,0.8032564811572435
Hsph1,0.0069889467685161355,0.8035674078548658
Mkrn2,8.917315596753128e-4,0.8035674078548658
Acat2,0.016436373355272288,0.8038084213022489
Chordc1,0.009003228159295606,0.8038084213022489
Crmp1,0.017768348423467528,0.8038084213022489
Gria4,-0.02690084273844262,0.8038084213022489
Mapre3,-0.009143022438493409,0.8038084213022489
Zc3h15,0.023877241209414424,0.8038084213022489
Keap1,-0.005767581473132388,0.8049291105650914
Tiprl,-0.011232300602516954,0.8049291105650914
Tbc1d24,0.0015323754048404414,0.8049515608045189
Gfra4,-0.004547506528522899,0.8051107265968199
Lysmd2,0.0019583082927788764,0.8055063588691451
Hadhb,-0.012909790566631024,0.8056208914892603
Nif3l1,-0.006755391477896611,0.8057733987561722
Arfrp1,0.001441180214054788,0.8064254301642159
Rab11fip4,0.018338340421807403,0.8064254301642159
Ndufb11,0.03825142483602617,0.806481990539934
Lingo2,0.01137465220351136,0.8066315033127341
Ptdss1,0.011255456737942926,0.8066315033127341
Eif2b5,0.006846688671064138,0.8076105433290081
Idh3g,0.021531119952753197,0.8076105433290081
Rbm17,0.012674875517598494,0.8076105433290081
Eri3,0.021026710448097508,0.8076504583398945
Atp8a2,-0.012968103177182666,0.8082922605475147
Chgb,-0.010436946760639165,0.8082922605475147
Luc7l2,0.024921994313706453,0.8082922605475147
Nomo1,0.0025403968845870983,0.8082922605475147
Smpd1,-0.00908042001959497,0.8082922605475147
Snph,-0.013260055837418544,0.8082922605475147
Araf,-0.03010019585661472,0.8087244681864831
Fxr1,-0.015251395358040432,0.8087244681864831
Necap1,0.0029646794466411386,0.8087244681864831
Selenof,0.028093488854045834,0.8087244681864831
Cdc37,0.025254688631489608,0.808745145860279
Fam174a,0.012507733827080036,0.808745145860279
Lysmd4,0.018415012846785206,0.808745145860279
Tmem147,0.013398276366401896,0.808745145860279
Wipi2,0.02072221465084642,0.8106879677129541
Rabac1,0.034064438256422136,0.8107235330311915
Pgbd5,0.004785892820117682,0.8114714729533877
Ubxn11,0.029789111440267857,0.8118392991955532
Chd3os,-0.008538743442437768,0.8120514209974615
Dock9,-6.798167726801418e-4,0.8129534040530861
Dynll1,-9.480816195295283e-4,0.813902171466248
Ncoa1,0.0028835405433672856,0.813902171466248
Pomgnt2,-0.015935111699310403,0.8146039563998941
Map2,-0.021406004928050226,0.8146950301828919
Scn1b,0.004155664312285062,0.8146950301828919
Elp6,-0.00548064780732728,0.8149548670760289
Mettl26,-0.01780207406702733,0.8149548670760289
Nemf,0.018395273257755917,0.815650629737458
Phb,0.008917570222939486,0.8156619595741461
Braf,6.889430433555943e-4,0.8160539938470138
Actr8,0.010043280176526587,0.8162126315150278
Habp4,0.011919157236566558,0.8162126315150278
Mrpl55,-0.008952964787608375,0.8162126315150278
Mbd3,-0.01986803890763303,0.8178213653632579
Grk2,-0.011516541916120587,0.8183951184640132
Fkbp1a,-0.039726494222428466,0.818739037858138
Wdr37,0.019532051616982432,0.8188341274901965
Plcb1,-0.028198364549285482,0.8189327328310957
Csrnp3,-0.01973612863479729,0.8195193383223492
Map9,-0.011059866176287236,0.8195193383223492
Tollip,0.018025467101125375,0.8195193383223492
Rangap1,0.03649819795358533,0.8195800387025228
Mrpl24,0.003328535619443268,0.8201363896938759
Nsun2,0.016023126086187722,0.8201363896938759
Pole4,0.0026957192541897518,0.8201363896938759
Tspyl1,0.014815973168541163,0.8201363896938759
Mvb12b,-0.0068238026893437664,0.820616150726123
Taf1,0.01824740785210524,0.820616150726123
Ankrd40,0.007928254759670877,0.8216805086010832
Fasn,-0.0175655315463914,0.8216805086010832
Srsf6,-0.015311024477018986,0.8216805086010832
Arcn1,-0.01576153003523978,0.8226636633509246
Aurkaip1,0.023885245921563714,0.8226636633509246
Gstm5,-0.032625891146114916,0.8226636633509246
Gabbr1,-0.03745686429066164,0.823137078794886
Med30,-0.018210334780071447,0.8233608401044602
Abcc5,-0.011586487902842585,0.8233956188919226
Ccdc28a,-0.013020952578801565,0.8233956188919226
Commd3,-0.015213386193109968,0.8233956188919226
Dpy30,-0.02323735228501378,0.8233956188919226
Mlf2,0.02620260868060076,0.8233956188919226
Nme2,0.027443413024893615,0.8233956188919226
Slc25a14,0.008557789345155373,0.8233956188919226
Crym,0.01603046119828236,0.8236052486420204
Hpf1,-0.003688309481958696,0.8236900253938586
Cry2,0.011426859470167,0.8249920931264015
Fnta,0.014818179238632545,0.8249920931264015
Gm42688,0.024816283790737248,0.8249920931264015
Hectd4,0.014974804106858086,0.8249920931264015
Pfdn6,0.012478165947565012,0.8249920931264015
Supt6,-5.795337350105734e-4,0.8249920931264015
Inpp4a,-0.018447380327640928,0.825278358284265
Ss18l2,0.01784845713268063,0.825278358284265
Ranbp17,0.011839096489568768,0.8252944419097517
Phf5a,-0.016248709478435763,0.8262254693618319
Rps6kb1,-0.0034331106272248446,0.8268735764092193
Fhl1,-0.011008428652127505,0.8270230433404954
Anapc5,0.024124444892454466,0.8272033797548184
Hint2,-0.015549235988805865,0.8272033797548184
Clcn4,0.018775169035091382,0.8274683867031721
Ncbp2,0.007351865110992228,0.828083355880521
Timm10b,0.02712061395735077,0.828083355880521
Mid1ip1,-0.018717450335882596,0.8283517498975546
Clns1a,0.0034355817058632776,0.8283614194298378
Gpatch8,0.011787963719793376,0.8283614194298378
Mrpl30,0.003140588352045448,0.8283614194298378
Slc35g2,0.013146309185403285,0.8283614194298378
Zfp428,-0.012871335867545547,0.8283614194298378
Cdadc1,-0.01659491029969537,0.8286035562354009
Tufm,0.007595738387877082,0.8301623797892232
Rapgef2,-0.0159435075301341,0.8301709305998057
Ost4,0.01507999757490383,0.8303384377721785
Eif3f,-0.019146935897444872,0.8318078754715608
March6,-0.018310076589139634,0.8318078754715608
Prrt1,-0.0029029116035930724,0.8324713496816281
Dtnb,-0.014134451534912912,0.8326130149710487
Mrps26,-0.024720908359419813,0.8340546070020083
Dnajc27,0.022818373863669583,0.8341720579090183
Dner,0.005574815722732773,0.8341720579090183
Nudt4,0.01562605254717281,0.8341720579090183
Fam92a,-0.018672367127907263,0.8343655335944902
Mrpl57,0.02355618278888516,0.8343655335944902
Ropn1l,0.011369197830956385,0.8343655335944902
Srm,0.01299272968551124,0.8343655335944902
Ttbk2,0.003591420162555453,0.8343655335944902
Letm1,0.014626925702285687,0.834512650652876
Mapre1,0.009594153341390604,0.834512650652876
Nudt3,-0.025840834691877146,0.834512650652876
Ptprs,0.022004411684600378,0.834512650652876
Nrd1,0.005390750248284004,0.8347211471340709
Mdm4,0.004078430356001084,0.8348812013469914
Hipk1,-0.004154869016941301,0.8360481610649039
Manf,0.00788175184028736,0.8360481610649039
Ncs1,0.0026246994709806237,0.8360481610649039
2310035C23Rik,-0.013803203795719199,0.836593920316934
Camta2,-0.0013785040202258791,0.836593920316934
Crot,0.007361967358886945,0.836593920316934
Ctps2,0.006005935042822541,0.836593920316934
Fbxo31,-0.015123487598232122,0.836593920316934
Gmps,0.011932546825868529,0.836593920316934
Hbb-bt,-0.0031014492069771915,0.836593920316934
Limch1,-0.0016562062231133268,0.836593920316934
Maoa,-0.007599987576365874,0.836593920316934
Mrpl38,-0.0018719527080008902,0.836593920316934
Mul1,-0.01073598053923483,0.836593920316934
Nr2c2,-0.006721087294345257,0.836593920316934
Slc25a46,0.0038885307163462335,0.836593920316934
Thoc3,-0.016385518847502167,0.836593920316934
Immp1l,-0.015059817841533818,0.8367414466521242
Celf4,-0.027151976515825016,0.8369065871501377
Csnk1g2,-0.007348510935941466,0.8371786529239214
Clvs1,-0.01716530693771523,0.837596604794337
Faim2,-0.025791606608208617,0.837596604794337
Gm21992,-0.012480412004669456,0.837596604794337
Gtf2h5,0.022334215682985603,0.837596604794337
Med29,-0.01199180822637963,0.837596604794337
Jak1,-0.016122082602652882,0.8379452962296736
Epn1,-0.011686239486754957,0.8381589847163796
Bod1,0.012608686209448494,0.8388418692614601
Ppfia3,0.014727736563226068,0.8401605906765501
Ap1ar,0.0019546439245802794,0.8401998202572187
Auts2,-0.020961992089900128,0.8401998202572187
Kxd1,0.009907271962679431,0.8401998202572187
Glg1,0.015840635900792016,0.8402300463177178
Rab9,-0.005826100197310058,0.8402630929194038
Cog4,0.004551098851907548,0.8405849113922912
Gm43796,0.012116054907830076,0.8405849113922912
Prdx6,-0.028247931754626365,0.8405849113922912
Syt16,-0.014696073770237322,0.8405849113922912
Tmx3,0.013320444248271501,0.8405849113922912
Ak3,0.002062262406208465,0.8413018368094527
Arf3,0.011716557857276655,0.8413018368094527
Txndc17,-0.011164041601194385,0.8413018368094527
Pcyt2,-0.009370724482608311,0.8413821552352857
Morf4l2,-0.03447963403862975,0.8420650233419825
Nisch,-0.020390639209625472,0.8420650233419825
Rit1,0.01106712054866385,0.8420650233419825
1810022K09Rik,0.0064082570174566755,0.8425239241662411
Cux2,0.011872479839495118,0.8425264934423149
Cfl1,0.032561216338447,0.8427624116385701
Babam2,-0.003978996686703068,0.8427752288411912
Snx32,0.013092354481137103,0.8427752288411912
Ppp1r12b,-0.011233183775894495,0.8430693683801173
Ahsa1,-0.016724417948572823,0.843395283432805
Mrps34,0.014602610554300621,0.843395283432805
Tmem126a,0.0163460282094664,0.8437804093794078
BC031181,0.021093758842917087,0.8441640971115544
Chd3,-0.02100914804308751,0.8441640971115544
Cyp46a1,0.009267240168031127,0.8442243416680302
Enah,0.021893843996779794,0.8442243416680302
Hars,-0.009321386688472044,0.8442243416680302
Ptpra,-0.013549596388481827,0.8442243416680302
Ssx2ip,0.013111291809880993,0.8442243416680302
Efr3b,-0.017233214615108988,0.8453421422337775
Lrba,-0.023863325245742972,0.8453421422337775
Rnd2,-0.01608089110625363,0.8453421422337775
mt-Nd5,0.031651029118257346,0.8453421422337775
Fry,0.00988315435548115,0.8454166184672104
Pcbd1,-0.02086308669009096,0.8454166184672104
Shisa5,-0.006836098551201958,0.8454166184672104
Dapk1,0.01631974953390694,0.8455266972627428
Myo9a,-0.02265550742764877,0.8457195304777936
Tomm6,0.029981446711509152,0.8462655537695323
Dmwd,0.010267785282755654,0.8465977428506211
Ndufa5,0.03534865618794947,0.8471738083150921
Psmb6,-0.02724592653925073,0.8474920787216772
Sil1,0.0032465041872513922,0.8476415868127019
Osbpl2,0.006621755537985691,0.8478836102144256
Bloc1s2,0.004364492902138251,0.8479848253225947
Fbxo11,-0.003800056725092371,0.8479848253225947
Hnrnpa0,-0.01448362730592423,0.8479848253225947
Cul1,-0.014554208837489785,0.848655024076073
Senp5,0.014295576832329793,0.8492951382231706
Ddit3,-0.007711148403673179,0.8495445941158651
Prkar1a,0.033736733010237385,0.8495445941158651
Degs1,0.011986820358394684,0.8504693085846315
Omg,0.0061660269796941225,0.8504693085846315
Fam136a,0.001531404000777975,0.8509368580960993
Ppm1g,0.01178262701266658,0.8509368580960993
Urod,-0.01017093179639772,0.851662012341003
Pafah1b2,-0.010817373776542571,0.8519713462592363
Sgsm3,0.0019235601385381162,0.8527536019321746
Fam49b,0.012687528407099774,0.8531430927764148
Pcbd2,0.014068497014573744,0.8531430927764148
Spryd3,0.0023794059266997736,0.8531430927764148
Egln2,0.0108234515751508,0.8540181145806067
Mtmr3,0.010143465592189052,0.8540181145806067
Ncoa7,0.012895697901831815,0.8540181145806067
Purb,0.017473179299816288,0.8540181145806067
Ralgapb,0.013637004679436238,0.8540181145806067
Rad23b,0.015235243791853037,0.8541653684281856
Fto,-0.022305254775390915,0.8545409949351329
Ube2m,0.015703130286465777,0.8545809379676409
Pmvk,0.004390769487696011,0.8556827033953286
Srp68,1.997450216985608e-4,0.8556827033953286
Tmem175,-0.006033972602722398,0.85576668894014285
Csnk2a1,0.014482015925454839,0.8559276133214292
Akt1,-0.004738845607325626,0.8563897659337478
Xylt1,-0.012522393911381047,0.8563897659337478
Psmd4,0.022889425080550918,0.8566967691760273
Trir,4.5940562600416124e-4,0.8566967691760273
Isca1,0.01913195477940227,0.8568213513855127
Arpc1a,-0.026757270142386658,0.8570093008990537
Psmd14,0.021368979513012587,0.8575150127278075
March5,0.01349574386172403,0.8585670118896382
Pcbp4,-0.017118481972162564,0.8585670118896382
Drg1,-0.019420919681549353,0.8589953881663812
Fpr3,0.010433100104681847,0.8589953881663812
Lgi3,-0.008644429495291428,0.8589953881663812
Rnh1,-0.017406352478238157,0.8589953881663812
Mamdc4,0.01371830969803195,0.8614066605904083
Rcan1,0.013236171405503011,0.8614066605904083
Strn3,0.0011800207906394744,0.8622261474497915
Fundc2,0.014048148593182652,0.8624726262302211
Hmgn3,0.005203891421068307,0.8624726262302211
Cox7a2l,-0.03372091165509361,0.862768507165581
Gch1,-0.024819076896533232,0.862768507165581
Hmg20a,-0.014631087710745228,0.862768507165581
Sgip1,-0.00656157232126886,0.862768507165581
Th,-0.030548905692766137,0.862768507165581
Nars,-8.219565124001349e-4,0.8630561833312633
Borcs8,0.018318904926252433,0.8633882460508948
Esd,-0.024604546825447438,0.8633882460508948
Fbxo9,-0.012289568790105787,0.8633882460508948
Gm17018,-0.017442855889266917,0.8633882460508948
Gm5441,0.014726801112908389,0.8633882460508948
Mocs2,0.00886707981263024,0.8633882460508948
Son,-0.0030493747225591172,0.8633882460508948
Ubr5,0.014437595207943715,0.8633882460508948
Khnyn,-0.016804391106864547,0.8643547602882392
Abhd11,-0.014524634744526699,0.8657607584577067
Arfgef3,0.01576380074941297,0.8659711036250782
Bbs4,-0.007587359394485543,0.8659711036250782
Ddx42,0.01308330085193879,0.8659711036250782
Gm42372,-0.006613322422195339,0.8659711036250782
Mapk1,0.018097694575509526,0.8659711036250782
Ptges3,3.7112150860302284e-4,0.8659711036250782
Unc80,0.0244157769107613,0.8659711036250782
Adgrb1,0.015481217230364414,0.8663348883021065
Fkbp4,9.100748042395468e-5,0.867523518941207
Pdap1,-0.0010090871744190544,0.8679381987650627
Tcf20,-0.01666465308108256,0.8679381987650627
Gabrg3,-0.016369705018494635,0.8687491253413449
Rab5b,-0.0011024948658926448,0.8696348937705775
Rnf41,0.012212173219450506,0.8696348937705775
Vdac3,0.025939259193880515,0.8696348937705775
Zbtb4,0.001578002569996989,0.8696348937705775
Chd6,-0.014910859586333647,0.8707448156671654
Ctnna2,-0.021199015816093736,0.8707448156671654
Anapc11,-0.018370130667779927,0.871120572213848
Arhgap23,0.01139875288378879,0.871120572213848
Retreg2,0.015362471597125893,0.871120572213848
Abhd8,0.008627573962162183,0.8715316246825285
Odf2,0.02121169991928179,0.8715316246825285
Far1,-0.0021338032780819916,0.8722898812517633
Tmem5,-0.012618434387004912,0.8724310914142464
Hax1,0.013673577656700187,0.8730067819404822
Rack1,-0.026761921239461417,0.8733949804513523
Sf3a1,-0.005743990602804033,0.8733949804513523
Mtx1,-0.009703938858428074,0.8745689062543209
Bcan,0.013113314011846178,0.874864835534494
Dpp10,-0.019237776404439633,0.874864835534494
Fbxl17,0.0021394698182510274,0.874864835534494
Fbxl5,0.012046116476599644,0.874864835534494
Gdap1l1,0.01658794265450933,0.874864835534494
Limk2,-0.008163913978017634,0.874864835534494
Pnkd,0.016171331468149447,0.874864835534494
Sdcbp,0.023493543169831654,0.874864835534494
Sept6,0.015305340859652572,0.874864835534494
Ube2q2,-0.001954323967828797,0.874864835534494
Uck2,-0.009520250218765902,0.874864835534494
Lias,-0.008586450958456143,0.8748723066218347
Atcay,0.00993929123151499,0.8751841471927981
Bace1,0.0044000081530901625,0.8751841471927981
Bcas2,-0.023318085991900994,0.8751841471927981
Desi1,-7.407942554556179e-4,0.8751841471927981
Ssr2,-0.019621895809675216,0.8762288557370056
Endog,-0.005104953080199259,0.8768345817156705
Sf1,-0.009757608309021643,0.8768345817156705
Fam96b,0.011484571516981595,0.8777151505923286
Gpat4,0.012494370309173275,0.8777151505923286
Camta1,0.019330558794783292,0.8783438934024616
Tspyl4,-0.008235184828576325,0.8785513675649946
Hexa,-0.011541309131067157,0.8793631333320968
Serp2,-0.018419610808651732,0.8802633772798213
Dzank1,0.02378868728776551,0.8802902785069957
Adcy2,0.01373906637018163,0.88037420430589
Gas7,-0.012040643465402998,0.88037420430589
Pcca,-0.009325194251341762,0.88037420430589
Use1,-0.027089911012743495,0.88037420430589
Tef,-0.009775345620979925,0.8805127134155458
Cdc123,0.005402804566500996,0.8849478799203151
Cebpzos,0.012349812818860884,0.8854847594537723
Eif3a,-0.013587263917371889,0.8854847594537723
Fam19a5,-0.017184378420009278,0.8854847594537723
Mcts1,0.018703928399425473,0.8854847594537723
Ube3a,-0.0010360304420380384,0.8854847594537723
Cx3cl1,0.004798166375783619,0.8856820560482188
Naa20,-0.015830421382574705,0.8866078316201821
Psma2,0.022790519732749925,0.8866078316201821
Skp1a,0.03150531173017579,0.8866078316201821
Sez6l,-0.0077354007425385896,0.8872712464839492
Amfr,-0.0022517182768432287,0.8886780196432907
Eno1b,0.013261328841268266,0.8886780196432907
Prpf6,-0.004466870582514576,0.8886780196432907
Tspan5,0.0020210724169967553,0.8886780196432907
Akr1b3,-0.00723743810262624,0.8889369886858012
Klhdc2,0.01705877805585898,0.8889369886858012
P4htm,-0.010084344316819038,0.8889369886858012
Ubxn8,0.014613994064216707,0.8889369886858012
Psmb1,-0.021225322607219876,0.8907405487780444
Acat1,-0.01874777173258929,0.8911832787969759
Lamtor1,0.022277039639034324,0.892063007885746
Cap2,0.005999528103577095,0.8922204094932014
Ctsa,-0.0028979958061566002,0.8922204094932014
Ogt,0.01209123206634713,0.8922204094932014
Nsg2,-0.008522024405060558,0.8928482812005895
Cpsf6,-0.013240059609881616,0.8940377489490562
Lcmt1,-0.006508378239791723,0.8950683687150828
Snrpf,0.00368150994180233,0.8950683687150828
Sdhaf4,-0.0185967983410672,0.895606502912377
Rnf216,-0.011134953695849839,0.8957053938920406
Sash1,-0.011563699738026595,0.8957053938920406
Acyp2,-0.017651139740249455,0.8964041162788859
Arfip2,0.007705505957418729,0.8964041162788859
Etf1,-0.0121537054408285,0.8964041162788859
Pgp,0.0183290367795792,0.8964041162788859
Ppp2r5e,0.0043633898187558084,0.8964041162788859
Krtcap2,-0.009457831605424294,0.8967765765462872
Pnmal1,-0.016377548562588023,0.8968385013190144
Cul2,0.008173648549078288,0.8973871610151104
Mea1,0.01758544549729424,0.8974735009200826
Aup1,-0.005918849004104804,0.8974950703104095
Crk,-0.011526621254206587,0.8974950703104095
M6pr,0.006958633046516255,0.8974950703104095
Pcdha1,0.01490606491978505,0.8975424957192424
Mical3,-0.012136170653186451,0.8985719156857591
Ostm1,0.011873185748594528,0.8985719156857591
Sfxn5,-0.003405914004005167,0.8985719156857591
Stard3nl,-6.17894734624147e-5,0.8993359266586581
Ankib1,0.012408355161084933,0.8997559332655529
Psd,-0.014132502569281474,0.8997559332655529
Daam1,-0.0084057368167402835,0.9005928656282418
Git1,-0.009871390258651885,0.900913199299829
Hdgf,0.015550033669449237,0.900913199299829
Izumo4,-0.010315130326443989,0.900913199299829
Usp16,0.004904267809020452,0.9013569245805079
Atrn,0.01019045391877721,0.9020125450510591
Begain,0.011569827159855495,0.9020125450510591
Tesk1,0.006563109809299111,0.9020125450510591
2210016L21Rik,0.0017483173597084845,0.9020220101641343
Srrt,-0.012642581266431058,0.9020220101641343
Nat14,-0.013480434995523899,0.902831451040168
Borcs7,0.015836269587908403,0.9036577640485115
Wasf3,0.01119045660710305,0.9036577640485115
Chmp1a,0.01157521747316434,0.9037852918749688
Fbxo25,-0.003793481122501663,0.9041603101383479
Klhdc3,0.012125980898837568,0.9041603101383479
Pin1,-0.015718145398647132,0.9041603101383479
Trrap,0.011256084240470088,0.9041603101383479
Cartpt,0.013924028069619093,0.9051553304489068
Etfrf1,-0.005304083858485659,0.9051553304489068
Ist1,0.008140919702514224,0.9055372104023779
Ppp1r9a,0.0034060791175685445,0.9055580719006477
Dap3,0.009751609873703104,0.9057276970211104
Prr13,-0.013919020300872997,0.9057276970211104
Snrpg,-0.00982308526177994,0.9057276970211104
Hnrnpm,-0.00879386652203687,0.9058581032166586
Tusc2,0.008048712348419196,0.906018031117914
Ap2a1,0.0036117329433951184,0.9060244955793157
Comt,0.012273254324569438,0.9070165869398243
Mzt1,-0.010164951196593996,0.9070445083263391
Ppp6r2,0.009573837641351987,0.9070445083263391
Robo1,0.004168921256490099,0.9070445083263391
Bri3bp,0.00225214761285758,0.9071849646174334
Neo1,-0.001959912488972787,0.9076244582745026
Acsl6,0.013876110350044019,0.9076986137580264
Celf6,-0.014491572695005783,0.9076986137580264
Dtnbp1,0.01593651818888303,0.9076986137580264
Polr2m,-0.021791034950450316,0.9076986137580264
Ramp2,0.007334755939738091,0.9076986137580264
Cdkn2aipnl,-0.009654912994446901,0.9080302383985289
Tnks2,-0.007166379279707674,0.9080724030734151
Chchd3,-0.005894294128325345,0.908187370676026
Scap,-4.693698186330475e-4,0.9083103708231071
Otub1,-0.018147348216743853,0.9085810330909431
Hivep2,0.007442111933744722,0.9085891477681683
Dennd5a,0.006680121492469437,0.9093870650353616
Grin2b,-0.016422759753477456,0.9093870650353616
Gsta4,-0.014515975230995237,0.9093870650353616
Klhl9,3.854996575442249e-4,0.9093870650353616
Nagk,0.007221477756448158,0.9093870650353616
Ncam1,0.02293739505345138,0.9093870650353616
Nrxn2,0.01708366112134535,0.9093870650353616
Ptcd2,-0.010244980392948091,0.9093870650353616
Kif1bp,0.010070174462424336,0.9099936818520984
Plekha5,-0.005364875991223372,0.9099936818520984
Zfr,-0.008522502787482567,0.9102053901806783
Eif3g,-0.014594241115472806,0.9107590684732237
Usp9x,-0.0024025265094949344,0.9107590684732237
Aamdc,-0.014774207225282887,0.9110895358522112
Abcf3,-0.003949601097344713,0.9110895358522112
Azi2,0.008218797271918987,0.9110895358522112
Bccip,-0.013717335974295253,0.9110895358522112
Chmp7,-0.00675435955923534,0.9110895358522112
Fibp,-0.01129875392897614,0.9110895358522112
Higd2a,0.019438490471077208,0.9110895358522112
Nckap1,-0.015967878196231133,0.9110895358522112
Nsa2,-0.009729891435429211,0.9110895358522112
Nt5dc3,0.008499176565731986,0.9110895358522112
Rab24,0.0013216898018457157,0.9110895358522112
Rbbp7,0.001012189383603035,0.9110895358522112
Stx7,-0.018737771891352895,0.9110895358522112
Ybx1,-0.014881664917726217,0.9110895358522112
Dbp,-0.010937928200254632,0.9111801051739046
Hook3,-0.013067394370511826,0.9111801051739046
Atrx,-0.01381853555501475,0.9116600496871451
Ndufaf5,0.014036919176175555,0.9117519697188757
9930021J03Rik,0.003109101139730841,0.9125953876494185
B630019K06Rik,-0.01684918080065978,0.9126129326231308
Fdps,-0.013436087103769118,0.9126129326231308
Emc1,0.010357266960642292,0.9126800639752091
Dhx15,-0.011184010300933023,0.9127427185407389
Alkbh6,0.010993184488780922,0.9137834797191352
Mrpl2,-0.011583288516116563,0.9143754052564829
Dmac1,0.011304456799121704,0.9160256613745593
Sh3bgrl,0.01416819753414042,0.9163490065202223
Zmynd11,-0.012061039177831967,0.9167784217627837
Rsrp1,0.016103067078317046,0.9171329262007448
Arpc4,-0.01641051890051759,0.917240847184181
Cib2,0.01151928875062816,0.9175912424692643
Stx1a,-0.004286327225992342,0.9175912424692643
Tcf25,0.024570400360176436,0.9181731171226695
Ndufb4,0.020012848319284737,0.9186901117276596
Ankrd46,0.01535883748656569,0.9191436957842349
Ppp2r2b,-0.017026806216226764,0.9191436957842349
